id,text,sentence,pet,label,category,euph_status
2823,"Cuando mi realidad cambió repentinamente y entendí y acepté que tenía cáncer, comprendí que a partir de ese momento empezaba a vivir una vida [PET_BOUNDARY]Diferente[PET_BOUNDARY]. Antes del cáncer, vivía luchando por formar un patrimonio estable para mis hijos; después del cáncer comencé a luchar simplemente para vivir con mis hijos. Mis prioridades antes de saber que tenía cáncer dejaron de estar hasta arriba de mi lista ya que a partir de ese día mi vida entera cambió por completo.","Cuando mi realidad cambió repentinamente y entendí y acepté que tenía cáncer, comprendí que a partir de ese momento empezaba a vivir una vida [PET_BOUNDARY]Diferente[PET_BOUNDARY]",Diferente,0,Bodily Functions/Parts,sometimes_euph
2824,"El ejército trujillista, pese a que en su momento fue uno de los mejores equipados del área, sobre todo a partir de la post-guerra (Atkins, 1987), poseía una estructura organizativa muy tradicional y profundamente verticalista en la estructura de mandos, así como una disciplina y sentimiento de ""casta"" que la ideología trujillista se había encargado de desarrollar. En estas circunstancias, el ejército aparecía como grupo élite [PET_BOUNDARY]Diferente[PET_BOUNDARY] y alejado de la sociedad civil. El discurso ideológico trujillista fortalecía en los estamentos militares la percepción de que los mismos entendieran que constituían un agrupamiento no sólo distinto sino superior y relativamente aparte del resto de la sociedad. Al mismo tiempo este sentimiento de pertenencia ala ""casta militar"" colocaba a las tropas y mandos militares en una situación de sometimiento carismático a la figura del ""jefe""."," En estas circunstancias, el ejército aparecía como grupo élite [PET_BOUNDARY]Diferente[PET_BOUNDARY] y alejado de la sociedad civil",Diferente,0,Bodily Functions/Parts,sometimes_euph
2825,"-Cámbiate -dijo-. Atrás encontrarás ropa de faena. Tenemos trabajo de campo y, con esa tenida, ni hablar. -Imperioso, te dio las instrucciones como alguien acostumbrado a mandar. Qué [PET_BOUNDARY]Diferente[PET_BOUNDARY] al hombre calmado y diplomático de casa. La arena, recientemente removida, ofreció escasa resistencia para cavar en ella y desenterrar unas cajas que debiste manipular como si fueran copas de cristal. Zacarías, más para tranquilizarse él mismo que para darte explicaciones -actuaba como si fueras un antiguo subordinado-, repetía lo que esperaba de ti. Su empleado de confianza había tenido un accidente y él debía cumplir con unos clientes importantes.",Qué [PET_BOUNDARY]Diferente[PET_BOUNDARY] al hombre calmado y diplomático de casa,Diferente,0,Physical/Mental Attributes,sometimes_euph
2826,"Consideró que Acción Nacional no se está aislando del debate para llegar a una paz en Chiapas, sino que más bien ha escogido una arena política [PET_BOUNDARY]Diferente[PET_BOUNDARY]. Asimismo, comentó que la dependencia estará muy atenta al diálogo en San Lázaro para determinar las acciones con las que pueda contribuir a la solución del conflicto armado.","Consideró que Acción Nacional no se está aislando del debate para llegar a una paz en Chiapas, sino que más bien ha escogido una arena política [PET_BOUNDARY]Diferente[PET_BOUNDARY]",Diferente,0,Physical/Mental Attributes,sometimes_euph
2827,"En los últimos diez años el promedio de permanencia de los ministros del área social (trabajo, salud, educación y agricultura) ha sido de ocho meses. En la cartera de trabajo, este gobierno ya lleva tres ministros, faltándole más de un año para finalizar su mandato, con el agravante que cada uno de ellos representa un estilo y una política [PET_BOUNDARY]Diferente[PET_BOUNDARY], con el consiguiente efecto negativo que tiene esta interinidad en el empleo y la seguridad social, asuntos que son de su incumbencia."," En la cartera de trabajo, este gobierno ya lleva tres ministros, faltándole más de un año para finalizar su mandato, con el agravante que cada uno de ellos representa un estilo y una política [PET_BOUNDARY]Diferente[PET_BOUNDARY], con el consiguiente efecto negativo que tiene esta interinidad en el empleo y la seguridad social, asuntos que son de su incumbencia",Diferente,0,Politics,sometimes_euph
2828,"La producción industrial se contrajo por ocho meses consecutivos y actualmente se mantiene en un cuatro por ciento por debajo de su nivel máximo alcanzado en septiembre de 2000, un resultado no muy [PET_BOUNDARY]Diferente[PET_BOUNDARY] a la contracción de 4,6 por ciento visto en la última recesión de 1990-1991. Las plantillas no agrícolas disminuyeron en 182.000 en abril y 19.000 en mayo, y una encuesta de Reuters pronostica otro recorte de 51.000 en junio. Los datos de junio serán anunciados la próxima semana.","La producción industrial se contrajo por ocho meses consecutivos y actualmente se mantiene en un cuatro por ciento por debajo de su nivel máximo alcanzado en septiembre de 2000, un resultado no muy [PET_BOUNDARY]Diferente[PET_BOUNDARY] a la contracción de 4,6 por ciento visto en la última recesión de 1990-1991",Diferente,0,Bodily Functions/Parts,sometimes_euph
2829,"El incario había llegado en su tiempo a un grado cultural, en muchos aspectos, superior al de Europa. Daba al banquete un motivo ceremonial, de rito, para honrar a sus dioses en la fiesta del Raimi, la principal y la más solemne de su ciclo anual. El Inca Garsilaso de la Vega refiere que en la gran fiesta al Sol, [PET_BOUNDARY]Llamada[PET_BOUNDARY] Raimi, entre los muchos festejos realizaba el banquete imperial que presidía el monarca. ""El empleo de los Chasquis no se limitaba a trasmitir comunicaciones oficiales. Con mucha frecuencia trasportaban varios objetos para el consumo de la corte, y por este medio el pescado del remoto Océano, frutas, caza y diferentes productos de las cálidas regiones de la costa, llegaban a la capital en buen estado, y se servían frescos a la mesa real."," El Inca Garsilaso de la Vega refiere que en la gran fiesta al Sol, [PET_BOUNDARY]Llamada[PET_BOUNDARY] Raimi, entre los muchos festejos realizaba el banquete imperial que presidía el monarca",Llamada,0,Physical/Mental Attributes,sometimes_euph
2830,"Juan la ama, mientras pasan delante de sus ojos pedazos de carne blanca, y la nariz, la oreja, los labios y los senos de ella, así como faroles apagados, jirones de papel con la mejilla de una vieja actriz [PET_BOUNDARY]Llamada[PET_BOUNDARY] Rosalba Fuentes, trozos de pared escarapelada y una manta con letras rojas bastante borrosas: HOMENAJE A FILIDOR. No sabe por qué oye lluvia caer sobre el techo del coche, pero no es lluvia, tal vez es arena que se desprende de alguna construcción o que viene del desierto, aunque no hay aire; tal vez es el ruido que provocan las quijadas de alguien que está masticando en un lugar cercano. Los sonidos ajenos se mezclan en su cabeza con los jadeos eróticos. Pero antes de que lo invada la tristeza post-coital, antes de que trate de levantar la mano para impedir la fuga del momento que se va se queda como tieso.","Juan la ama, mientras pasan delante de sus ojos pedazos de carne blanca, y la nariz, la oreja, los labios y los senos de ella, así como faroles apagados, jirones de papel con la mejilla de una vieja actriz [PET_BOUNDARY]Llamada[PET_BOUNDARY] Rosalba Fuentes, trozos de pared escarapelada y una manta con letras rojas bastante borrosas: HOMENAJE A FILIDOR",Llamada,0,Physical/Mental Attributes,sometimes_euph
2831,"Al cabo de un rato, justo cuando el serial se ha acabado, B se despierta de golpe, como impelido por una [PET_BOUNDARY]Llamada[PET_BOUNDARY], se levanta, apaga la tele y se asoma a la ventana. En la terraza, semioculta en el mismo rincón de la noche anterior, está la norteamericana delante de un vaso de alcohol o de zumo de frutas. B la observa sin curiosidad y luego se aparta de la ventana, se sienta en la cama, abre su libro de poetas surrealistas y trata de leer. Pero no puede. Así que trata de pensar y para tal efecto se tiende en la cama otra vez, cierra los ojos, deja los brazos estirados. Por un instante cree que no tardará en quedarse dormido. Incluso puede ver, sesgada, una calle de la ciudad de los sueños. No tarda, sin embargo, en comprender que sólo está recordando el sueño y entonces abre los ojos y se queda durante un rato contemplando el cielorraso de la habitación. Luego apaga la luz de la mesilla de noche y vuelve a acercarse a la ventana.","Al cabo de un rato, justo cuando el serial se ha acabado, B se despierta de golpe, como impelido por una [PET_BOUNDARY]Llamada[PET_BOUNDARY], se levanta, apaga la tele y se asoma a la ventana",Llamada,0,Physical/Mental Attributes,sometimes_euph
2832,"Entre las moradas coloniales que han logrado sobrevivir hasta nuestros días es preciso citar la Casa Celís en Valencia, la [PET_BOUNDARY]Llamada[PET_BOUNDARY] Casa la Blanquera en San Carlos (Estado Cojedes), la Casa Herrera en Puerto Cabello y en Coro la Casa Arcaya, la Casa de las ventanas de Hierro y La Casa de los Senior.","Entre las moradas coloniales que han logrado sobrevivir hasta nuestros días es preciso citar la Casa Celís en Valencia, la [PET_BOUNDARY]Llamada[PET_BOUNDARY] Casa la Blanquera en San Carlos (Estado Cojedes), la Casa Herrera en Puerto Cabello y en Coro la Casa Arcaya, la Casa de las ventanas de Hierro y La Casa de los Senior",Llamada,0,Physical/Mental Attributes,sometimes_euph
2833,"Sus declaraciones atizadas por la voracidad del sensacionalismo, siguieron durante varios días, recorriendo la carrera alocada y vertiginosa de las malas noticias y desde países remotos, fue [PET_BOUNDARY]Llamada[PET_BOUNDARY] por los más prestigiosos conglomerados de las comunicaciones, para conceder entrevistas inéditas, en forma de primicia mundial. Así pues, en el lapso de una brevedad pasmosa, la niña Liza Carolina Rodríguez, de escasos doce años de edad, en el despertar prematuro de su adolescencia, conoció el estado etéreo y veleidoso de la fama mundial, hasta el punto que su fatídico y vergonzoso trance por el mundo del narcotráfico, fue seleccionado por una prestigiosa productora de televisión internacional quien realizó algún tiempo después un documental sobre su terrible experiencia.","Sus declaraciones atizadas por la voracidad del sensacionalismo, siguieron durante varios días, recorriendo la carrera alocada y vertiginosa de las malas noticias y desde países remotos, fue [PET_BOUNDARY]Llamada[PET_BOUNDARY] por los más prestigiosos conglomerados de las comunicaciones, para conceder entrevistas inéditas, en forma de primicia mundial",Llamada,0,Bodily Functions/Parts,sometimes_euph
2834,"Ahora, al abrigo de la columna de cristal oscuro, mirando sin ver a los clientes que entraban y salían, se dijo que tal vez era la misma inminencia de tener el billete entre las manos lo que la ponía nerviosa: la sensación de estar dando el paso decisivo. La euforia que siguió a su conversación de la víspera estaba siendo reemplazada por un estado de ánimo dominado por la zozobra, similar al que la poseía antes de hacer la [PET_BOUNDARY]Llamada[PET_BOUNDARY] telefónica. Similar o incluso superior. ¿Había sido suficiente o cuando menos sincera la alegría mostrada por Kim ante la perspectiva de la escapada propuesta por Claudia? ¿No disimularía un súbito miedo al encuentro, acaso simple sentimiento de contrariedad relacionado con otras actividades que tal vez tuviera previstas? "," La euforia que siguió a su conversación de la víspera estaba siendo reemplazada por un estado de ánimo dominado por la zozobra, similar al que la poseía antes de hacer la [PET_BOUNDARY]Llamada[PET_BOUNDARY] telefónica",Llamada,0,Politics,sometimes_euph
2835,"Quizás una de las primeras batallas de estos dos nuevos senadores sea la de detener el clima antiinmigrante que prevalece en Estados Unidos tras los ataques terroristas del 11 de septiembre del 2001. Y como ejemplo basta mencionar la [PET_BOUNDARY]Llamada[PET_BOUNDARY] Propuesta 200, aprobada este dos de noviembre por la mayoría de los votantes en Arizona, que amenaza con acusaciones criminales a todos aquellos funcionarios públicos, policías y doctores, entre otros, que no denuncien a inmigrantes indocumentados que soliciten servicios públicos. La Propuesta 200 suda discriminación, ignorancia y racismo."," Y como ejemplo basta mencionar la [PET_BOUNDARY]Llamada[PET_BOUNDARY] Propuesta 200, aprobada este dos de noviembre por la mayoría de los votantes en Arizona, que amenaza con acusaciones criminales a todos aquellos funcionarios públicos, policías y doctores, entre otros, que no denuncien a inmigrantes indocumentados que soliciten servicios públicos",Llamada,0,Politics,sometimes_euph
2836,"Este resultado significó el primer triunfo del tico en el torneo Aeroflot de Moscú. Ramírez había perdido en su debut, por lo que acumula un punto en dos rondas. Ayer el costarricense jugó un tipo de partida [PET_BOUNDARY]Llamada[PET_BOUNDARY] siciliana cerrada, que domina muy bien y que le permitió salir con ventaja de la apertura. En el juego medio Alejandro consolidó posiciones y logró entrar a la parte decisiva de la partida con dos peones de ventaja, lo cual le dio comodidad para trabajar su victoria."," Ayer el costarricense jugó un tipo de partida [PET_BOUNDARY]Llamada[PET_BOUNDARY] siciliana cerrada, que domina muy bien y que le permitió salir con ventaja de la apertura",Llamada,0,Bodily Functions/Parts,sometimes_euph
2837,"La historia relata la vida de Darrin Stephens (Dick York), un publicista casado con una simpática brujita [PET_BOUNDARY]Llamada[PET_BOUNDARY] Samantha (Elizabeth Montgomery). A punta de magia, la rubia hechicera metía en problemas a su pobre marido, lo que se agravaba cuando aparecía la bruja de su suegra, que no soportaba ver a su hija con un mortal.","La historia relata la vida de Darrin Stephens (Dick York), un publicista casado con una simpática brujita [PET_BOUNDARY]Llamada[PET_BOUNDARY] Samantha (Elizabeth Montgomery)",Llamada,0,Bodily Functions/Parts,sometimes_euph
2838,"El monstruo tiene forma de lombriz aplanada, similar a un listón de uno o dos milímetros de grosor, que mide de tres a ocho metros de longitud. Su cabeza, [PET_BOUNDARY]Llamada[PET_BOUNDARY] escólex, posee una corona de ganchos y ventosas para adherirse en las entrañas de la víctima. Se trata de la solitaria (Taenia solium), uno de los más temibles parásitos que pueden alojarse en el ser humano."," Su cabeza, [PET_BOUNDARY]Llamada[PET_BOUNDARY] escólex, posee una corona de ganchos y ventosas para adherirse en las entrañas de la víctima",Llamada,0,Politics,sometimes_euph
2839,"– Pera: no tiene grasa, es baja en calorías y aporta potasio y pectina, una fibra soluble que regula el funcionamiento del intestino y ayuda al organismo a eliminar el colesterol. – Kiwi: contiene casi el doble de vitamina C que la naranja y mucha más fibra que la manzana. Aporta potasio y una enzima [PET_BOUNDARY]Llamada[PET_BOUNDARY] actinidina, que favorece una mejor digestión de los alimentos. – Uva: de gran valor nutritivo, tiene excelentes propiedades regeneradoras, revitalizadoras y limpiadoras del organismo. Además, es digestiva, laxante y diurética."," Aporta potasio y una enzima [PET_BOUNDARY]Llamada[PET_BOUNDARY] actinidina, que favorece una mejor digestión de los alimentos",Llamada,0,Physical/Mental Attributes,sometimes_euph
2840,"– La edad de un ÁRBOL se puede saber contando los anillos formados en el interior de su tronco. Estos anillos se forman por las estaciones: en las húmedas y lluviosas, justo debajo de la corteza del tronco zona [PET_BOUNDARY]Llamada[PET_BOUNDARY] cámbium se producen grandes vasos de paredes finas. En las estaciones secas, los vasos se hacen más pequeños y sus paredes se engrosan para proteger el agua que en esa estación es más escasa y más valiosa. Por tanto, el crecimiento del árbol durante el verano es más oscuro que durante el invierno. Esto explica por qué muchos árboles tropicales no tienen anillos anuales, ya que en las zonas tropicales no hay estaciones claramente definidas."," Estos anillos se forman por las estaciones: en las húmedas y lluviosas, justo debajo de la corteza del tronco zona [PET_BOUNDARY]Llamada[PET_BOUNDARY] cámbium se producen grandes vasos de paredes finas",Llamada,0,Politics,sometimes_euph
2841,"Cumplí conmigo y con la afición, porque sabía que me demandaría una actuación acorde con mis últimas presentaciones en la Copa del Mundo, expresó Yoanka González solo minutos después de coronarse como la reina en la prueba de ruta de la II Olimpiada del Deporte Cubano, con la cual culminó el ciclismo en la bien [PET_BOUNDARY]Llamada[PET_BOUNDARY] fiesta de la amistad, que hoy cumple su primera semana.","Cumplí conmigo y con la afición, porque sabía que me demandaría una actuación acorde con mis últimas presentaciones en la Copa del Mundo, expresó Yoanka González solo minutos después de coronarse como la reina en la prueba de ruta de la II Olimpiada del Deporte Cubano, con la cual culminó el ciclismo en la bien [PET_BOUNDARY]Llamada[PET_BOUNDARY] fiesta de la amistad, que hoy cumple su primera semana",Llamada,0,Physical/Mental Attributes,sometimes_euph
2842,"El ejecutivo municipal calculó entre 150,000 a 175,000, los visitantes y vacacionistas que tradicionalmente se desplazan a la [PET_BOUNDARY]Llamada[PET_BOUNDARY] Capital del Turismo Interno de Puerto Rico, suma que este año será superada ya que existen mejores condiciones de infraestructura y se anticipa un clima adecuado para las actividades playeras. Yoanka protagonizó una larguísima escapada, junto a sus compañeras Yudelmis Domínguez, Yeilién Fernández, Madelín Jorge, y la mexicana Belem Guerrero. Ellas rodaron solas en la vanguardia durante 60 kilómetros de los 78 a cumplir, con un ritmo de pedaleo muy estable hasta el kilómetro 70, cuando comenzaron a exigirle más a sus pedales, llegando a sacar más de seis minutos de diferencia al pelotón.","El ejecutivo municipal calculó entre 150,000 a 175,000, los visitantes y vacacionistas que tradicionalmente se desplazan a la [PET_BOUNDARY]Llamada[PET_BOUNDARY] Capital del Turismo Interno de Puerto Rico, suma que este año será superada ya que existen mejores condiciones de infraestructura y se anticipa un clima adecuado para las actividades playeras",Llamada,0,Physical/Mental Attributes,sometimes_euph
2843,"– La gran apuesta de este gobierno es la política de seguridad democrática, que en lo fundamental se orienta hacia la protección de la infraestructura energética, vial y de comunicaciones y a la conservación de la vida de los ciudadanos. Estos objetivos son todos muy importantes y han dado resultados positivos hasta el momento y producen un importante impacto en términos de opinión pública —la [PET_BOUNDARY]Llamada[PET_BOUNDARY] recuperación de la movilidad vial, acompañada de una fuerte presencia de Fuerza Pública en las mismas—. Pero eso no significa, como algunos parecieran creerlo, que ya se avecina la derrota de las organizaciones guerrilleras."," Estos objetivos son todos muy importantes y han dado resultados positivos hasta el momento y producen un importante impacto en términos de opinión pública —la [PET_BOUNDARY]Llamada[PET_BOUNDARY] recuperación de la movilidad vial, acompañada de una fuerte presencia de Fuerza Pública en las mismas—",Llamada,0,Bodily Functions/Parts,sometimes_euph
2844,"Por gracia del proyecto de ley del impuestazo, el amor tendrá su costo adicional avei, ya que la legislación -[PET_BOUNDARY]Llamada[PET_BOUNDARY] técnicamente de adecuación fiscal- que todavía ronda por el Congreso establece el Impuesto a la Renta a los moteles, con lo que no les quedará mucho margen a los muchachos y muchachas para sus habituales escapadas a estos ""nidos del amor"".","Por gracia del proyecto de ley del impuestazo, el amor tendrá su costo adicional avei, ya que la legislación -[PET_BOUNDARY]Llamada[PET_BOUNDARY] técnicamente de adecuación fiscal- que todavía ronda por el Congreso establece el Impuesto a la Renta a los moteles, con lo que no les quedará mucho margen a los muchachos y muchachas para sus habituales escapadas a estos ""nidos del amor""",Llamada,0,Bodily Functions/Parts,sometimes_euph
2845,"Los magistrados, que estaban reunidos en el Colegio de Abogados, regresaron. En el quinto piso, Quintana y sus compañeros se preparaban para recibirlos. El Presidente recibió una [PET_BOUNDARY]Llamada[PET_BOUNDARY] de la cadena televisiva CNN, que pedía una entrevista.
Ese momento, el juez Armando Serrano, con otros magistrados, se abría paso violentamente entre las barreras metálicas para ingresar a la Corte, Quintana, los jueces y Muñoz bajaban en ascensor."," El Presidente recibió una [PET_BOUNDARY]Llamada[PET_BOUNDARY] de la cadena televisiva CNN, que pedía una entrevista",Llamada,0,Bodily Functions/Parts,sometimes_euph
2846,"Ese cable submarino que pasa por el Callao y rodea el continente contribuyó a la formación moderna de la ahora [PET_BOUNDARY]Llamada[PET_BOUNDARY] Dirección de Inteligencia Naval (DIN) del Perú durante la Segunda Guerra Mundial. La rama naval de lo que eventualmente sería la NSA proporcionó asistencia de diverso tipo a nuestra Marina para especializarla en la 'Singint' ('signal intelligence', inteligencia de señales).",Ese cable submarino que pasa por el Callao y rodea el continente contribuyó a la formación moderna de la ahora [PET_BOUNDARY]Llamada[PET_BOUNDARY] Dirección de Inteligencia Naval (DIN) del Perú durante la Segunda Guerra Mundial,Llamada,0,Physical/Mental Attributes,sometimes_euph
2847,"Del otro, los rebeldes de siempre, que sospechaban de esta sensibilidad retro, apegada a improntas visuales empuñadas por tardomedievales, renacentistas y barrocos.¿Acaso había llegado la hora de la reverencia ante el mercado, que factura de preferencia lo bonito y decorativo?¿O quizás de ""algo peor"":el ritornello al arte por el arte, o el repliegue evasivo hacia fuera de la Cuba del duro pan nuestro, el período especial, la diáspora artística y otras aves migratorias?Para estos la emergente posición se pintaba en alto contraste con la beligerancia de sus antecesores.Recordemos que en la generación anterior, [PET_BOUNDARY]Llamada[PET_BOUNDARY] de los 80, fueron el desmañamiento como reacción a lo formal y el gesto irreverente, el énfasis en el arte conceptual y el despunte de manifestaciones efímeras (instalaciones y performances), junto a la crítica social como lectura de la cotidianidad más inmediata de la Isla, sus rasgos más característicos.","Recordemos que en la generación anterior, [PET_BOUNDARY]Llamada[PET_BOUNDARY] de los 80, fueron el desmañamiento como reacción a lo formal y el gesto irreverente, el énfasis en el arte conceptual y el despunte de manifestaciones efímeras (instalaciones y performances), junto a la crítica social como lectura de la cotidianidad más inmediata de la Isla, sus rasgos más característicos",Llamada,0,Physical/Mental Attributes,sometimes_euph
2848,"El libro de cocina de Dickens tiene cuarenta y dos páginas, sin fotos, con un preciso relato de cómo [PET_BOUNDARY]Montar[PET_BOUNDARY] un festín a base de curry de cordero, salchichas de Brunswick, pastel de ciervo, muslos de pavo a la parrilla y boquerones fritos, que sin duda habrían hecho las delicias de Oliver Twist o de la empobrecida familia Cratchit, que se muere de hambre en 'Cuentos de Navidad'. Está claro que el escritor inglés fue un consumado 'chef', aunque también con sus limitaciones, como todo hijo de vecino. Después de todo no se le ocurrió hacer 'mousse de espuma marina del Canal de la Mancha', aunque tal vez habría resultado demasiado moderno para el gusto victoriano...","El libro de cocina de Dickens tiene cuarenta y dos páginas, sin fotos, con un preciso relato de cómo [PET_BOUNDARY]Montar[PET_BOUNDARY] un festín a base de curry de cordero, salchichas de Brunswick, pastel de ciervo, muslos de pavo a la parrilla y boquerones fritos, que sin duda habrían hecho las delicias de Oliver Twist o de la empobrecida familia Cratchit, que se muere de hambre en 'Cuentos de Navidad'",Montar,0,Politics,sometimes_euph
2849,"Cada grupo permanece aparte, sin mezclarse, confinado a sus límites y a sus miembros. Lo conforman familiares y ayudantes. Los jefes de familia traen sombrero texano, saco italiano de seda o chamarra de piel Bally, zapatos hechos a mano o botas de [PET_BOUNDARY]Montar[PET_BOUNDARY] de cuero de víbora. Las mujeres lucen vestidos de modisto y joyas caras, se han pintado el cabello de rubio o traen cortes de pelo extravagante. Hombres y mujeres se muestran autosuficientes, prepotentes, poco comunicativos, desconfiados de los demás y de su sombra."," Los jefes de familia traen sombrero texano, saco italiano de seda o chamarra de piel Bally, zapatos hechos a mano o botas de [PET_BOUNDARY]Montar[PET_BOUNDARY] de cuero de víbora",Montar,0,Bodily Functions/Parts,sometimes_euph
2850,"-Señor, ¿podría venir al salón principal?, el pastel está sobre la mesa y los invitados lo están esperando para que sople las velitas -la joven lo alcanza en la caballeriza, en cuyas paredes se exhiben sillas de [PET_BOUNDARY]Montar[PET_BOUNDARY], sombreros charros y estampas con escenas de equitación. Sobre un escritorio de caoba está una vieja máquina de escribir.",", el pastel está sobre la mesa y los invitados lo están esperando para que sople las velitas -la joven lo alcanza en la caballeriza, en cuyas paredes se exhiben sillas de [PET_BOUNDARY]Montar[PET_BOUNDARY], sombreros charros y estampas con escenas de equitación",Montar,0,Bodily Functions/Parts,sometimes_euph
2851,"Luego se reclinaba en el asiento y se ponía a hablar de su vida en aquella ciudad del norte y de su poesía, que había publicado en la pequeña editorial que Bellas Artes sufragaba en el estado, y de su marido, que no entendía el oficio de poetisa ni los dolores que tal oficio conllevaba. Mientras ella hablaba yo no dejaba de fumar un Bali detrás de otro y miraba por la ventana la carretera y pensaba en el desastre que era mi vida. Después volvíamos a [PET_BOUNDARY]Montar[PET_BOUNDARY] en su coche y nos desplazábamos hasta la sede social de Bellas Artes en Gómez Palacio, un edificio de dos plantas sin ningún atractivo salvo un patio de tierra donde sólo había tres árboles, un jardín deshecho o a medio rehacer por el que pululaban como zombis los adolescentes que estudiaban pintura, música, literatura. La primera vez casi no le presté atención al patio. La segunda vez me puse a temblar. "," Después volvíamos a [PET_BOUNDARY]Montar[PET_BOUNDARY] en su coche y nos desplazábamos hasta la sede social de Bellas Artes en Gómez Palacio, un edificio de dos plantas sin ningún atractivo salvo un patio de tierra donde sólo había tres árboles, un jardín deshecho o a medio rehacer por el que pululaban como zombis los adolescentes que estudiaban pintura, música, literatura",Montar,0,Bodily Functions/Parts,sometimes_euph
2852,"Se veían personas: insectos lentísimos, despegándose de alguna esquina o cruzando las avenidas en camino hacia las bocas del subterráneo y las playas de estacionamiento. Pero eran hombres y mujeres vestidos de oficina, casi siempre sin niños, y pocas veces agrupados de a dos o de a tres, que iban en la misma dirección. Mirándolos, no era posible atribuirles más ruido que el roce suave de sus pasos, elásticos por la mañana, cuando se encaminaban hacia los edificios de oficinas, y agobiados por el esfuerzo de volver desde el mediodía y durante la tarde. Imaginó que sería posible filmarlos y [PET_BOUNDARY]Montar[PET_BOUNDARY] las secuencias de sus entradas y salidas del alcance del ventanal, dotando de un simulacro de armonía y sentido el movimiento de esas formas humanas comprimidas y silenciadas por la perspectiva."," Imaginó que sería posible filmarlos y [PET_BOUNDARY]Montar[PET_BOUNDARY] las secuencias de sus entradas y salidas del alcance del ventanal, dotando de un simulacro de armonía y sentido el movimiento de esas formas humanas comprimidas y silenciadas por la perspectiva",Montar,0,Bodily Functions/Parts,sometimes_euph
2853,"Mi fuerte era la cocina, lugar donde yo tenía la televisión prendida sin parar y donde me sentía más fuerte. Con el teléfono en la mano, listo para ser el mejor marido, fui siempre el primero en llamar a las ofertas de cacerolas, sartenes, baterías, juegos de copas, cubiertos, manteles, ollas de presión, vasos, saleros y ceniceros, manteles y servilletas, y conseguí descuentos increíbles, y logré [PET_BOUNDARY]Montar[PET_BOUNDARY] la más exquisita y equipada de las cocinas que departamento alguno, de la medida del mío, tirando a mediano, tuvo jamás en la historia. Fui un as de las compras a buen precio mientras no sentí que mi cocina, mi alacena, mi cuarto de tiliches, mi comedor, mi sala, mi recámara, mi baño personal, mi clóset, no se atiborraron de compras de utensilios de cocina que ya no había dónde poner."," Con el teléfono en la mano, listo para ser el mejor marido, fui siempre el primero en llamar a las ofertas de cacerolas, sartenes, baterías, juegos de copas, cubiertos, manteles, ollas de presión, vasos, saleros y ceniceros, manteles y servilletas, y conseguí descuentos increíbles, y logré [PET_BOUNDARY]Montar[PET_BOUNDARY] la más exquisita y equipada de las cocinas que departamento alguno, de la medida del mío, tirando a mediano, tuvo jamás en la historia",Montar,0,Bodily Functions/Parts,sometimes_euph
2854,"Pensando de esa manera, don Paco visitó al doctor Alfredo Martínez Moreno y le preguntó si la Cancillería podría [PET_BOUNDARY]Montar[PET_BOUNDARY] una exposición de obras pictóricas de Salarrué, y a la cual se invitaría a los miembros del Cuerpo Diplomático acreditado en el país, así como a una buena cantidad de personas de fortuna, quienes, desde luego, podrían comprar buena parte de los cuadros.","Pensando de esa manera, don Paco visitó al doctor Alfredo Martínez Moreno y le preguntó si la Cancillería podría [PET_BOUNDARY]Montar[PET_BOUNDARY] una exposición de obras pictóricas de Salarrué, y a la cual se invitaría a los miembros del Cuerpo Diplomático acreditado en el país, así como a una buena cantidad de personas de fortuna, quienes, desde luego, podrían comprar buena parte de los cuadros",Montar,0,Bodily Functions/Parts,sometimes_euph
2855,"Y la verdad sea dicha no sé cuáles fueron sus intenciones. Si realmente, de buena fe me invitaba a la monta o si quería probarme, y por qué no, hasta ridiculizarme, vaya usted a saber. El caso es que no se hicieron aguardar las voces de aprobación. De unos, porque efectivamente, ya me había hecho amigo de ellos, y de otros, porque..., como que no daban crédito a que un «catrincito» supiera [PET_BOUNDARY]Montar[PET_BOUNDARY], y eso les daba oportunidad de divertirse un rato a mis costillas. El caso es que maquinalmente tomé las riendas y se hizo un total silencio. Empecé a dar unos pasos con el gallardo alazán, para que tomara confianza, pues estos animales, además de inteligentes, poseen ciertos sentimientos que los hacen semejantes al hombre. No quise, pues, presionarlo. Emitió algunos relinchos y le acaricié los belfos.",", como que no daban crédito a que un «catrincito» supiera [PET_BOUNDARY]Montar[PET_BOUNDARY], y eso les daba oportunidad de divertirse un rato a mis costillas",Montar,0,Bodily Functions/Parts,sometimes_euph
2856,"En los meses anteriores a nuestro pleito definitivo, mi sensación de vacío alcanzó un nivel patológico. Todas las mañanas me sentaba a escribir el libreto de un espectáculo para cabaret que pensaba [PET_BOUNDARY]Montar[PET_BOUNDARY] cuando expirara mi contrato, pero apenas borroneaba la primera frase me invadía una sensación de inutilidad. ¿Para qué me esforzaba en ser ingenioso? Dinero tenía a manos llenas sin necesidad de mover un dedo. El trabajo motiva cuando hay de por medio una recompensa, de lo contrario es una enajenación."," Todas las mañanas me sentaba a escribir el libreto de un espectáculo para cabaret que pensaba [PET_BOUNDARY]Montar[PET_BOUNDARY] cuando expirara mi contrato, pero apenas borroneaba la primera frase me invadía una sensación de inutilidad",Montar,0,Bodily Functions/Parts,sometimes_euph
