id,text,sentence,pet,label,category,euph_status,literal_translation,euphemistic_meaning,source
10,"Taiwo, egbon Funke ri [PET_BOUNDARY]Àlejò[PET_BOUNDARY] o re lana to wa lati ilu Eko","Taiwo, egbon Funke ri [PET_BOUNDARY]Àlejò[PET_BOUNDARY] o re lana to wa lati ilu Eko",Àlejò,0,Bodily Functions/Parts,sometimes_euph,guest,menstruation,
11,"? ẹnyin o ma ṣọ̀tẹ siwaju ati siwaju: gbogbo ori li o ṣaisàn, gbogbo ọkàn li o si dakú. 6 Lati atẹlẹ̀sẹ titi fi de ori kò si ilera ninu rẹ̀; bikòṣe ọgbẹ́, ipalara, ati õju ti nrà: nwọn kò iti pajumọ, bẹ̃ni a kò iti dì wọn, bẹ̃ni a kò si ti ifi ororo kùn wọn. 7 Ilẹ nyin di ahoro, a fi iná [PET_BOUNDARY]Àlejò[PET_BOUNDARY] ilu nyin: ilẹ nyin, alejo jẹ ẹ run li oju nyin, o si di ahoro, bi eyiti awọn alejo wó palẹ. 8 Ọmọbinrin Sioni li a si fi silẹ bi agọ ninu ọgbà àjara, bi abule ninu ọgbà ẹ̀gúsí, bi ilu ti a dóti. 9 Bikòṣe bi Oluwa awọn ọmọ-ogun ti fi iyokù diẹ kiun silẹ fun wa, awa iba ti dabi Sodomu, awa iba si ti dabi Gomorra. 10 Gbọ́ ọ̀rọ Oluwa, ẹnyin olori Sodomu; fi eti si ofin Ọlọrun wa, ẹnyin enia Gomorra. 11 Oluwa ni, kini ọ̀pọlọpọ ẹbọ nyin jasi fun mi? emi kún fun ọrẹ sisun agbò, ati fun","? ẹnyin o ma ṣọ̀tẹ siwaju ati siwaju: gbogbo ori li o ṣaisàn, gbogbo ọkàn li o si dakú. 6 Lati atẹlẹ̀sẹ titi fi de ori kò si ilera ninu rẹ̀; bikòṣe ọgbẹ́, ipalara, ati õju ti nrà: nwọn kò iti pajumọ, bẹ̃ni a kò iti dì wọn, bẹ̃ni a kò si ti ifi ororo kùn wọn. 7 Ilẹ nyin di ahoro, a fi iná [PET_BOUNDARY]Àlejò[PET_BOUNDARY] ilu nyin: ilẹ nyin, alejo jẹ ẹ run li oju nyin, o si di ahoro, bi eyiti awọn alejo wó palẹ. 8 Ọmọbinrin Sioni li a si fi silẹ bi agọ ninu ọgbà àjara, bi abule ninu ọgbà ẹ̀gúsí, bi ilu ti a dóti. 9 Bikòṣe bi Oluwa awọn ọmọ-ogun ti fi iyokù diẹ kiun silẹ fun wa, awa iba ti dabi Sodomu, awa iba si ti dabi Gomorra. 10 Gbọ́ ọ̀rọ Oluwa, ẹnyin olori Sodomu; fi eti si ofin Ọlọrun wa, ẹnyin enia Gomorra. 11 Oluwa ni, kini ọ̀pọlọpọ ẹbọ nyin jasi fun mi? emi kún fun ọrẹ sisun agbò, ati fun",Àlejò,0,Bodily Functions/Parts,sometimes_euph,guest,menstruation,http://gospelgo.com/f/yoruba_bible.htm
12,"Ìjọba àpapọ̀ ní ká ṣọ́ra fún ìpéjọ èrò àt [PET_BOUNDARY]Àlejò[PET_BOUNDARY] jò láti Amẹrika, UK, India, Rusia ati France","Ìjọba àpapọ̀ ní ká ṣọ́ra fún ìpéjọ èrò àt [PET_BOUNDARY]Àlejò[PET_BOUNDARY] jò láti Amẹrika, UK, India, Rusia ati France",Àlejò,0,Bodily Functions/Parts,sometimes_euph,guest,menstruation,bbc
13,", wura wọn li a o si mu kuro; fadaka wọn ati wura wọn kì yio si le gbà wọn là li ọjọ ibinu Oluwa: nwọn kì yio tẹ́ ọkàn wọn lọrùn, bẹ̃ni nwọn kì yio kún inu wọn; nitori on ni idùgbolu aiṣedede wọn. 20 Bi o ṣe ti ẹwà ohun ọṣọ́ rẹ̀ ni, o gbe e ka ibi ọlanla: ṣugbọn nwọn yá ere irira wọn ati ohun ikorira wọn ninu rẹ̀: nitorina li emi ṣe mu u jina si wọn. 21 Emi [PET_BOUNDARY]Àlejò[PET_BOUNDARY] fi i si ọwọ́ awọn alejo fun ijẹ, ati fun enia buburu aiye fun ikogun: nwọn o si bà a jẹ. 22 Oju mi pẹlu li emi o yipada kuro lọdọ wọn, nwọn o si ba ibi ikọkọ mi jẹ; nitori awọn ọlọṣà yio wọ inu rẹ̀, nwọn o si bà a jẹ. 23 Rọ ẹ̀wọn kan; nitori ilẹ na kún fun ẹ̀ṣẹ ẹjẹ, ilu-nla na si kún fun iwa ipa. 24 Nitorina li emi o mu awọn keferi ti o burujulọ, nwọn o si jogun ile wọn: emi o si mu",", wura wọn li a o si mu kuro; fadaka wọn ati wura wọn kì yio si le gbà wọn là li ọjọ ibinu Oluwa: nwọn kì yio tẹ́ ọkàn wọn lọrùn, bẹ̃ni nwọn kì yio kún inu wọn; nitori on ni idùgbolu aiṣedede wọn. 20 Bi o ṣe ti ẹwà ohun ọṣọ́ rẹ̀ ni, o gbe e ka ibi ọlanla: ṣugbọn nwọn yá ere irira wọn ati ohun ikorira wọn ninu rẹ̀: nitorina li emi ṣe mu u jina si wọn. 21 Emi [PET_BOUNDARY]Àlejò[PET_BOUNDARY] fi i si ọwọ́ awọn alejo fun ijẹ, ati fun enia buburu aiye fun ikogun: nwọn o si bà a jẹ. 22 Oju mi pẹlu li emi o yipada kuro lọdọ wọn, nwọn o si ba ibi ikọkọ mi jẹ; nitori awọn ọlọṣà yio wọ inu rẹ̀, nwọn o si bà a jẹ. 23 Rọ ẹ̀wọn kan; nitori ilẹ na kún fun ẹ̀ṣẹ ẹjẹ, ilu-nla na si kún fun iwa ipa. 24 Nitorina li emi o mu awọn keferi ti o burujulọ, nwọn o si jogun ile wọn: emi o si mu",Àlejò,0,Bodily Functions/Parts,sometimes_euph,guest,menstruation,http://gospelgo.com/f/yoruba_bible.htm
14,". 10 Bayi li Oluwa Ọlọrun wi; emi o si ṣe ki ọ̀pọlọpọ enia Egipti ki o ti ipa ọwọ́ Nebukaddressari ọba Babiloni dínkù. 11 On ati enia rẹ̀ pẹlu rẹ̀, ẹ̀ru awọn orilẹ-ède, li a o mu wá pa ilẹ na run: nwọn o si fà idà wọn yọ si Egipti, nwọn o si fi awọn ti a pa kún ilẹ na. 12 Emi o mu gbogbo odò wọn gbẹ, emi o si tà ilẹ na si ọwọ́ awọn enia buburu; [PET_BOUNDARY]Àlejò[PET_BOUNDARY] o si ti ipa ọwọ́ awọn alejo sọ ilẹ wọn di ahoro, ati ẹkún rẹ̀: Emi Oluwa li o ti sọ ọ. 13 Bayi li Oluwa Ọlọrun wi; emi o pa awọn oriṣa run pẹlu, emi o si jẹ ki ere wọn tán ni Nofi; kì yio si si ọmọ alade kan ni ilẹ Egipti mọ́: emi o si fi ẹ̀ru si ilẹ Egipti. 14 Emi o si sọ Patrosi di ahoro, emi o si gbe iná kalẹ ni Soani, emi o si mu idajọ ṣẹ ni No. 15 Emi o si dà irúnu mi si ori",". 10 Bayi li Oluwa Ọlọrun wi; emi o si ṣe ki ọ̀pọlọpọ enia Egipti ki o ti ipa ọwọ́ Nebukaddressari ọba Babiloni dínkù. 11 On ati enia rẹ̀ pẹlu rẹ̀, ẹ̀ru awọn orilẹ-ède, li a o mu wá pa ilẹ na run: nwọn o si fà idà wọn yọ si Egipti, nwọn o si fi awọn ti a pa kún ilẹ na. 12 Emi o mu gbogbo odò wọn gbẹ, emi o si tà ilẹ na si ọwọ́ awọn enia buburu; [PET_BOUNDARY]Àlejò[PET_BOUNDARY] o si ti ipa ọwọ́ awọn alejo sọ ilẹ wọn di ahoro, ati ẹkún rẹ̀: Emi Oluwa li o ti sọ ọ. 13 Bayi li Oluwa Ọlọrun wi; emi o pa awọn oriṣa run pẹlu, emi o si jẹ ki ere wọn tán ni Nofi; kì yio si si ọmọ alade kan ni ilẹ Egipti mọ́: emi o si fi ẹ̀ru si ilẹ Egipti. 14 Emi o si sọ Patrosi di ahoro, emi o si gbe iná kalẹ ni Soani, emi o si mu idajọ ṣẹ ni No. 15 Emi o si dà irúnu mi si ori",Àlejò,0,Bodily Functions/Parts,sometimes_euph,guest,menstruation,http://gospelgo.com/f/yoruba_bible.htm
15,"Lonii ọjọ Satide ọjọ Kọkandinlogun osu Kẹta ọdun 2022, ni obinrin kan [PET_BOUNDARY]Àlejò[PET_BOUNDARY] alejo tuntun yoo wọ Ilu Iwo wa lati ilu Kano, to wa ni apa ariwa Naijiria.","Lonii ọjọ Satide ọjọ Kọkandinlogun osu Kẹta ọdun 2022, ni obinrin kan [PET_BOUNDARY]Àlejò[PET_BOUNDARY] alejo tuntun yoo wọ Ilu Iwo wa lati ilu Kano, to wa ni apa ariwa Naijiria.",Àlejò,0,Bodily Functions/Parts,sometimes_euph,guest,menstruation,bbc
16,Nollywood gba [PET_BOUNDARY]Àlejò[PET_BOUNDARY] ọmọkùnrin jòjòló,Nollywood gba [PET_BOUNDARY]Àlejò[PET_BOUNDARY] ọmọkùnrin jòjòló,Àlejò,0,Bodily Functions/Parts,sometimes_euph,guest,menstruation,bbc
17,", yio si yọ́ wọn bi wurà on fadakà, ki nwọn ki o le mu ọrẹ ododo wá fun Oluwa. 4 Nigbana ni ọrẹ Juda ati ti Jerusalemu yio wù Oluwa, gẹgẹ bi ti ọjọ igbãni, ati gẹgẹ bi ọdun atijọ. 5 Emi o si sunmọ nyin fun idajọ, emi o si ṣe ẹlẹri yiyara si awọn oṣó, ati si awọn panṣaga, ati si awọn abura eké, ati awọn ti o ni alagbaṣe lara ninu ọyà rẹ̀, ati opo, ati alainibaba, [PET_BOUNDARY]Àlejò[PET_BOUNDARY] si ẹniti o nrẹ́ alejo jẹ, ti nwọn kò si bẹ̀ru mi, li Oluwa awọn ọmọ-ogun wi.",", yio si yọ́ wọn bi wurà on fadakà, ki nwọn ki o le mu ọrẹ ododo wá fun Oluwa. 4 Nigbana ni ọrẹ Juda ati ti Jerusalemu yio wù Oluwa, gẹgẹ bi ti ọjọ igbãni, ati gẹgẹ bi ọdun atijọ. 5 Emi o si sunmọ nyin fun idajọ, emi o si ṣe ẹlẹri yiyara si awọn oṣó, ati si awọn panṣaga, ati si awọn abura eké, ati awọn ti o ni alagbaṣe lara ninu ọyà rẹ̀, ati opo, ati alainibaba, [PET_BOUNDARY]Àlejò[PET_BOUNDARY] si ẹniti o nrẹ́ alejo jẹ, ti nwọn kò si bẹ̀ru mi, li Oluwa awọn ọmọ-ogun wi.",Àlejò,0,Bodily Functions/Parts,sometimes_euph,guest,menstruation,http://gospelgo.com/f/yoruba_bible.htm
18,"ti yipada sẹhìn. 5 Ẽṣe ti a o fi lù nyin si i mọ? ẹnyin o ma ṣọ̀tẹ siwaju ati siwaju: gbogbo ori li o ṣaisàn, gbogbo ọkàn li o si dakú. 6 Lati atẹlẹ̀sẹ titi fi de ori kò si ilera ninu rẹ̀; bikòṣe ọgbẹ́, ipalara, ati õju ti nrà: nwọn kò iti pajumọ, bẹ̃ni a kò iti dì wọn, bẹ̃ni a kò si ti ifi ororo kùn wọn. 7 Ilẹ nyin di ahoro, a fi i [PET_BOUNDARY]Àlejò[PET_BOUNDARY] n ilu nyin: ilẹ nyin, alejo jẹ ẹ run li oju nyin, o si di ahoro, bi eyiti awọn alejo wó palẹ. 8 Ọmọbinrin Sioni li a si fi silẹ bi agọ ninu ọgbà àjara, bi abule ninu ọgbà ẹ̀gúsí, bi ilu ti a dóti. 9 Bikòṣe bi Oluwa awọn ọmọ-ogun ti fi iyokù diẹ kiun silẹ fun wa, awa iba ti dabi Sodomu, awa iba si ti dabi Gomorra. 10 Gbọ́ ọ̀rọ Oluwa, ẹnyin olori Sodomu; fi eti si ofin Ọlọrun wa, ẹnyin enia Gomorra. 11 Oluwa ni, kini","ti yipada sẹhìn. 5 Ẽṣe ti a o fi lù nyin si i mọ? ẹnyin o ma ṣọ̀tẹ siwaju ati siwaju: gbogbo ori li o ṣaisàn, gbogbo ọkàn li o si dakú. 6 Lati atẹlẹ̀sẹ titi fi de ori kò si ilera ninu rẹ̀; bikòṣe ọgbẹ́, ipalara, ati õju ti nrà: nwọn kò iti pajumọ, bẹ̃ni a kò iti dì wọn, bẹ̃ni a kò si ti ifi ororo kùn wọn. 7 Ilẹ nyin di ahoro, a fi i [PET_BOUNDARY]Àlejò[PET_BOUNDARY] n ilu nyin: ilẹ nyin, alejo jẹ ẹ run li oju nyin, o si di ahoro, bi eyiti awọn alejo wó palẹ. 8 Ọmọbinrin Sioni li a si fi silẹ bi agọ ninu ọgbà àjara, bi abule ninu ọgbà ẹ̀gúsí, bi ilu ti a dóti. 9 Bikòṣe bi Oluwa awọn ọmọ-ogun ti fi iyokù diẹ kiun silẹ fun wa, awa iba ti dabi Sodomu, awa iba si ti dabi Gomorra. 10 Gbọ́ ọ̀rọ Oluwa, ẹnyin olori Sodomu; fi eti si ofin Ọlọrun wa, ẹnyin enia Gomorra. 11 Oluwa ni, kini",Àlejò,0,Bodily Functions/Parts,sometimes_euph,guest,menstruation,http://gospelgo.com/f/yoruba_bible.htm
19,"aiṣedẽde rẹ̀ siwaju rẹ̀, ti o si wá sọdọ woli; emi Oluwa yio dá ẹniti o wá lohùn gẹgẹ bi ọpọlọpọ oriṣa rẹ̀. 5 Ki emi ba le mu ile Israeli li ọkàn ara wọn, nitori gbogbo wọn di ajeji si mi nipasẹ oriṣa wọn. 6 Nitorina wi fun ile Israeli pe, Bayi li Oluwa Ọlọrun wi; Ẹ ronupiwada, ki ẹ si yipada kuro lọdọ oriṣa nyin, ki ẹ si yi oju nyin kuro ninu ohun ẽri nyin. 7 Nitori olukuluku ninu ile [PET_BOUNDARY]Àlejò[PET_BOUNDARY] eli, tabi ninu alejo ti o ṣe atipo ni Israeli, ti o yà ara rẹ̀ kuro lọdọ mi, ti o si gbe oriṣa rẹ̀ si ọkàn rẹ̀, ti o si fi ohun ìdugbolu aiṣedẽde rẹ̀ siwaju rẹ̀, ti o si tọ̀ wolĩ kan wá lati bere lọwọ rẹ̀ niti emi: Emi Oluwa yio da a lohùn tikalami: 8 Emi o si dojukọ ọkunrin na, emi o si fi i ṣe àmi ati owe, emi o si ké e kuro lãrin awọn enia mi; ẹnyin o si mọ̀ pe, emi","aiṣedẽde rẹ̀ siwaju rẹ̀, ti o si wá sọdọ woli; emi Oluwa yio dá ẹniti o wá lohùn gẹgẹ bi ọpọlọpọ oriṣa rẹ̀. 5 Ki emi ba le mu ile Israeli li ọkàn ara wọn, nitori gbogbo wọn di ajeji si mi nipasẹ oriṣa wọn. 6 Nitorina wi fun ile Israeli pe, Bayi li Oluwa Ọlọrun wi; Ẹ ronupiwada, ki ẹ si yipada kuro lọdọ oriṣa nyin, ki ẹ si yi oju nyin kuro ninu ohun ẽri nyin. 7 Nitori olukuluku ninu ile [PET_BOUNDARY]Àlejò[PET_BOUNDARY] eli, tabi ninu alejo ti o ṣe atipo ni Israeli, ti o yà ara rẹ̀ kuro lọdọ mi, ti o si gbe oriṣa rẹ̀ si ọkàn rẹ̀, ti o si fi ohun ìdugbolu aiṣedẽde rẹ̀ siwaju rẹ̀, ti o si tọ̀ wolĩ kan wá lati bere lọwọ rẹ̀ niti emi: Emi Oluwa yio da a lohùn tikalami: 8 Emi o si dojukọ ọkunrin na, emi o si fi i ṣe àmi ati owe, emi o si ké e kuro lãrin awọn enia mi; ẹnyin o si mọ̀ pe, emi",Àlejò,0,Bodily Functions/Parts,sometimes_euph,guest,menstruation,http://gospelgo.com/f/yoruba_bible.htm
20,"Wọn ni inu awọn dun, ti awọn si ti n foju sọna lati gba [PET_BOUNDARY]Àlejò[PET_BOUNDARY] o olori tuntun naa nitori ọba to dara ni Oluwo, ọkọ rẹ jẹ si awọn.","Wọn ni inu awọn dun, ti awọn si ti n foju sọna lati gba [PET_BOUNDARY]Àlejò[PET_BOUNDARY] o olori tuntun naa nitori ọba to dara ni Oluwo, ọkọ rẹ jẹ si awọn.",Àlejò,0,Bodily Functions/Parts,sometimes_euph,guest,menstruation,bbc
21,"di ẹni ẹ̀gan awọn enia buburu. 9 Mo yadi, emi kò ya ẹnu mi; nitoripe iwọ li o ṣe e. 10 Mu ọwọ ìna rẹ kuro li ara mi: emi ṣegbe tan nipa ìja ọwọ rẹ. 11 Nigbati iwọ ba fi ibawi kilọ fun enia nitori ẹ̀ṣẹ, iwọ a ṣe ẹwà rẹ̀ a parun bi kòkoro aṣọ: nitõtọ asan li enia gbogbo. 12 Oluwa, gbọ́ adura mi, ki o si fi eti si ẹkún mi, ki o máṣe pa ẹn [PET_BOUNDARY]Àlejò[PET_BOUNDARY] mọ́ si omije mi: nitori alejo li emi lọdọ rẹ, ati atipo, bi gbogbo awọn baba mi ti ri. 13 Da mi si, ki emi li agbara, ki emi ki o to lọ kuro nihinyi, ati ki emi ki o to ṣe alaisi.","di ẹni ẹ̀gan awọn enia buburu. 9 Mo yadi, emi kò ya ẹnu mi; nitoripe iwọ li o ṣe e. 10 Mu ọwọ ìna rẹ kuro li ara mi: emi ṣegbe tan nipa ìja ọwọ rẹ. 11 Nigbati iwọ ba fi ibawi kilọ fun enia nitori ẹ̀ṣẹ, iwọ a ṣe ẹwà rẹ̀ a parun bi kòkoro aṣọ: nitõtọ asan li enia gbogbo. 12 Oluwa, gbọ́ adura mi, ki o si fi eti si ẹkún mi, ki o máṣe pa ẹn [PET_BOUNDARY]Àlejò[PET_BOUNDARY] mọ́ si omije mi: nitori alejo li emi lọdọ rẹ, ati atipo, bi gbogbo awọn baba mi ti ri. 13 Da mi si, ki emi li agbara, ki emi ki o to lọ kuro nihinyi, ati ki emi ki o to ṣe alaisi.",Àlejò,0,Bodily Functions/Parts,sometimes_euph,guest,menstruation,http://gospelgo.com/f/yoruba_bible.htm
22,"Bakan naa lo tun kilọ fun awọn ọmọ Naijiria lati ṣọra fun gbigba [PET_BOUNDARY]Àlejò[PET_BOUNDARY] tabi ṣiṣe abẹwo si awọn orilẹ-ede bii Amẹrika, ilẹ Gẹẹsi, India, Rusia ati France.","Bakan naa lo tun kilọ fun awọn ọmọ Naijiria lati ṣọra fun gbigba [PET_BOUNDARY]Àlejò[PET_BOUNDARY] tabi ṣiṣe abẹwo si awọn orilẹ-ede bii Amẹrika, ilẹ Gẹẹsi, India, Rusia ati France.",Àlejò,0,Bodily Functions/Parts,sometimes_euph,guest,menstruation,bbc
23,"Wo o, iwọ sa gbọn ju Danieli lọ; kò si si ohun ikọ̀kọ ti o le fi ara sin fun ọ. 4 Ọgbọ́n rẹ ati oye rẹ li o fi ni ọrọ̀, o si ti ni wura ati fadáka sinu iṣura rẹ: 5 Nipa ọgbọ́n rẹ nla ati nipa òwo rẹ li o ti fi sọ ọrọ̀ rẹ di púpọ, ọkàn rẹ si gbe soke nitori ọrọ̀ rẹ. 6 Nitorina bayi li Oluwa Ọlọrun wi; Nitoriti o ti ṣe ọkàn rẹ bi ọkàn Ọlọrun; 7 Kiye [PET_BOUNDARY]Àlejò[PET_BOUNDARY] nitorina emi o mu alejo wá ba ọ, ẹlẹ̀ru ninu awọn orilẹ-ède: nwọn o si fà idà wọn yọ si ẹwà ọgbọ́n rẹ, nwọn o si bà didán rẹ jẹ. 8 Nwọn o mu ọ sọkalẹ wá sinu ihò, iwọ o si kú ikú awọn ti a pa li ãrin okun. 9 Iwọ ha le sọ sibẹ niwaju ẹni ti npa ọ, pe, Emi li Ọlọrun? ṣugbọn enia ni iwọ, o kì yio si jẹ Ọlọrun, lọwọ ẹniti npa ọ. 10 Iwọ o kú ikú awọn alaikọlà lọwọ awọn alejo:","Wo o, iwọ sa gbọn ju Danieli lọ; kò si si ohun ikọ̀kọ ti o le fi ara sin fun ọ. 4 Ọgbọ́n rẹ ati oye rẹ li o fi ni ọrọ̀, o si ti ni wura ati fadáka sinu iṣura rẹ: 5 Nipa ọgbọ́n rẹ nla ati nipa òwo rẹ li o ti fi sọ ọrọ̀ rẹ di púpọ, ọkàn rẹ si gbe soke nitori ọrọ̀ rẹ. 6 Nitorina bayi li Oluwa Ọlọrun wi; Nitoriti o ti ṣe ọkàn rẹ bi ọkàn Ọlọrun; 7 Kiye [PET_BOUNDARY]Àlejò[PET_BOUNDARY] nitorina emi o mu alejo wá ba ọ, ẹlẹ̀ru ninu awọn orilẹ-ède: nwọn o si fà idà wọn yọ si ẹwà ọgbọ́n rẹ, nwọn o si bà didán rẹ jẹ. 8 Nwọn o mu ọ sọkalẹ wá sinu ihò, iwọ o si kú ikú awọn ti a pa li ãrin okun. 9 Iwọ ha le sọ sibẹ niwaju ẹni ti npa ọ, pe, Emi li Ọlọrun? ṣugbọn enia ni iwọ, o kì yio si jẹ Ọlọrun, lọwọ ẹniti npa ọ. 10 Iwọ o kú ikú awọn alaikọlà lọwọ awọn alejo:",Àlejò,0,Bodily Functions/Parts,sometimes_euph,guest,menstruation,http://gospelgo.com/f/yoruba_bible.htm
24,"ṣe e ni ẹwà nipa ọ̀pọlọpọ ẹ̀ka rẹ̀: tobẹ̃ ti gbogbo igi Edeni, ti o wà ninu ọgbà Ọlọrun, ṣe ilara rẹ̀. 10 Nitorina bayi li Oluwa Ọlọrun wi; Nitori ti on gbe ara rẹ̀ soke ni giga, o si ti yọ ṣonṣo rẹ̀ soke lãrin awọn ẹ̀ka didí, ọkàn rẹ̀ si gbe soke nitori giga rẹ̀; 11 Nitorina li emi ti ṣe fi i le alagbara awọn keferi lọwọ; on o bá a ṣe dajudaju: Emi ti lé e jade [PET_BOUNDARY]Àlejò[PET_BOUNDARY] i buburu rẹ̀. 12 Ati awọn alejo , ẹlérù awọn orilẹ-ède, ti ké e kuro, nwọn si ti tú u ká; ẹka rẹ̀ ṣubu sori awọn oke, ati ninu gbogbo afonifoji, ẹka rẹ̀ si ṣẹ́ lẹba gbogbo odò ilẹ na; gbogbo awọn orilẹ-ède aiye si jade lọ kuro labẹ òjiji rẹ̀, nwọn si fi i silẹ. 13 Gbogbo awọn ẹiyẹ oju ọrun yio ma gbe ori ahoro rẹ̀, ati lori ẹ̀ka rẹ̀ ni gbogbo ẹranko igbẹ́ yio wà. 14 Nitori ki igikigi ti o wà lẹba omi ki o má ba gbe ara","ṣe e ni ẹwà nipa ọ̀pọlọpọ ẹ̀ka rẹ̀: tobẹ̃ ti gbogbo igi Edeni, ti o wà ninu ọgbà Ọlọrun, ṣe ilara rẹ̀. 10 Nitorina bayi li Oluwa Ọlọrun wi; Nitori ti on gbe ara rẹ̀ soke ni giga, o si ti yọ ṣonṣo rẹ̀ soke lãrin awọn ẹ̀ka didí, ọkàn rẹ̀ si gbe soke nitori giga rẹ̀; 11 Nitorina li emi ti ṣe fi i le alagbara awọn keferi lọwọ; on o bá a ṣe dajudaju: Emi ti lé e jade [PET_BOUNDARY]Àlejò[PET_BOUNDARY] i buburu rẹ̀. 12 Ati awọn alejo , ẹlérù awọn orilẹ-ède, ti ké e kuro, nwọn si ti tú u ká; ẹka rẹ̀ ṣubu sori awọn oke, ati ninu gbogbo afonifoji, ẹka rẹ̀ si ṣẹ́ lẹba gbogbo odò ilẹ na; gbogbo awọn orilẹ-ède aiye si jade lọ kuro labẹ òjiji rẹ̀, nwọn si fi i silẹ. 13 Gbogbo awọn ẹiyẹ oju ọrun yio ma gbe ori ahoro rẹ̀, ati lori ẹ̀ka rẹ̀ ni gbogbo ẹranko igbẹ́ yio wà. 14 Nitori ki igikigi ti o wà lẹba omi ki o má ba gbe ara",Àlejò,0,Bodily Functions/Parts,sometimes_euph,guest,menstruation,http://gospelgo.com/f/yoruba_bible.htm
25,"Eyi ni ihà iwọ-õrun. 21 Bayi li ẹ o pin ilẹ yi fun ara nyin gẹgẹ bi awọn ẹ̀ya Israeli. 22 Yio si ṣe pe, ìbo ni ẹ o fi pin i ni ogún fun ara nyin, at [PET_BOUNDARY]Àlejò[PET_BOUNDARY] awọn alejo ti o ṣe atipo lãrin nyin, ti nwọn bi ọmọ lãrin nyin: nwọn o si ri si nyin bi ibilẹ ninu awọn ọmọ Israeli; nwọn o ba nyin pin i li ogún lãrin awọn ẹ̀ya Israeli. 23 Yio si ṣe pe, ni ẹ̀ya ti alejò ba ṣe atipo, nibẹ̀ li ẹ o fun u ni ogún, ni Oluwa Ọlọrun wi.","Eyi ni ihà iwọ-õrun. 21 Bayi li ẹ o pin ilẹ yi fun ara nyin gẹgẹ bi awọn ẹ̀ya Israeli. 22 Yio si ṣe pe, ìbo ni ẹ o fi pin i ni ogún fun ara nyin, at [PET_BOUNDARY]Àlejò[PET_BOUNDARY] awọn alejo ti o ṣe atipo lãrin nyin, ti nwọn bi ọmọ lãrin nyin: nwọn o si ri si nyin bi ibilẹ ninu awọn ọmọ Israeli; nwọn o ba nyin pin i li ogún lãrin awọn ẹ̀ya Israeli. 23 Yio si ṣe pe, ni ẹ̀ya ti alejò ba ṣe atipo, nibẹ̀ li ẹ o fun u ni ogún, ni Oluwa Ọlọrun wi.",Àlejò,0,Bodily Functions/Parts,sometimes_euph,guest,menstruation,http://gospelgo.com/f/yoruba_bible.htm
26,"mu [PET_BOUNDARY]Àlejò[PET_BOUNDARY] wá ba ọ, ẹlẹ̀ru ninu awọn orilẹ-ède: nwọn o si fà idà wọn yọ si ẹwà ọgbọ́n rẹ, nwọn o si bà didán rẹ jẹ. 8 Nwọn o mu ọ sọkalẹ wá sinu ihò, iwọ o si kú ikú awọn ti a pa li ãrin okun. 9 Iwọ ha le sọ sibẹ niwaju ẹni ti npa ọ, pe, Emi li Ọlọrun? ṣugbọn enia ni iwọ, o kì yio si jẹ Ọlọrun, lọwọ ẹniti npa ọ. 10 Iwọ o kú ikú awọn alaikọlà lọwọ awọn alejo : nitori emi li o ti sọ ọ, li Oluwa Ọlọrun wi. 11 Ọ̀rọ Oluwa si tun tọ̀ mi wá, wipe, 12 Ọmọ enia, pohùnréré sori ọba Tire, ki o si wi fun u pe, Bayi li Oluwa Ọlọrun wi; Iwọ fi edidi dí iye na, o kún fun ọgbọ́n, o si pé li ẹwà. 13 Iwọ ti wà ni Edeni ọgbà Ọlọrun; oniruru okuta iyebiye ni ibora rẹ, sardiu, topasi, ati diamondi, berili, oniki, ati jasperi, safire,","mu [PET_BOUNDARY]Àlejò[PET_BOUNDARY] wá ba ọ, ẹlẹ̀ru ninu awọn orilẹ-ède: nwọn o si fà idà wọn yọ si ẹwà ọgbọ́n rẹ, nwọn o si bà didán rẹ jẹ. 8 Nwọn o mu ọ sọkalẹ wá sinu ihò, iwọ o si kú ikú awọn ti a pa li ãrin okun. 9 Iwọ ha le sọ sibẹ niwaju ẹni ti npa ọ, pe, Emi li Ọlọrun? ṣugbọn enia ni iwọ, o kì yio si jẹ Ọlọrun, lọwọ ẹniti npa ọ. 10 Iwọ o kú ikú awọn alaikọlà lọwọ awọn alejo : nitori emi li o ti sọ ọ, li Oluwa Ọlọrun wi. 11 Ọ̀rọ Oluwa si tun tọ̀ mi wá, wipe, 12 Ọmọ enia, pohùnréré sori ọba Tire, ki o si wi fun u pe, Bayi li Oluwa Ọlọrun wi; Iwọ fi edidi dí iye na, o kún fun ọgbọ́n, o si pé li ẹwà. 13 Iwọ ti wà ni Edeni ọgbà Ọlọrun; oniruru okuta iyebiye ni ibora rẹ, sardiu, topasi, ati diamondi, berili, oniki, ati jasperi, safire,",Àlejò,0,Bodily Functions/Parts,sometimes_euph,guest,menstruation,http://gospelgo.com/f/yoruba_bible.htm
